order_id,quantity,item_id,choice_description_id,item_price
1568,1,6,44,$8.99 
1568,1,7,67,$8.99 
1569,1,5,0,$1.69 
1570,1,11,127,$8.75 
1573,1,11,964,$8.75 
1573,1,8,0,$4.45 
1574,1,16,0,$1.50 
1574,1,16,0,$1.50 
1575,1,12,21,$1.09 
1576,1,4,200,$8.75 
1576,1,8,0,$4.45 
1577,1,4,954,$11.25 
1577,2,19,0,$4.30 
1578,1,4,423,$8.49 
1578,1,5,0,$1.69 
1579,1,19,0,$2.15 
1579,1,16,0,$1.50 
1580,1,8,0,$3.99 
1581,1,4,121,$8.75 
1581,1,19,0,$2.15 
1581,1,33,268,$1.25 
1582,1,25,201,$9.25 
1582,1,0,0,$2.95 
1583,1,8,0,$4.45 
1584,1,25,517,$9.25 
1585,1,23,969,$8.49 
1586,1,11,135,$8.75 
1586,1,11,116,$8.75 
1586,1,11,970,$11.25 
1587,1,11,667,$11.25 
1587,1,33,145,$1.25 
1588,1,6,395,$9.25 
1588,1,8,0,$4.45 
1588,1,0,0,$2.95 
1590,1,11,201,$8.75 
1591,2,6,973,$18.50 
1592,4,33,145,$5.00 
1592,1,17,0,$2.95 
1594,1,4,641,$11.25 
1594,1,0,0,$2.95 
1595,1,4,153,$8.75 
1597,1,21,395,$9.25 
1597,1,19,0,$2.15 
1598,1,11,976,$8.19 
1598,1,32,978,$8.19 
1599,1,11,530,$8.75 
1599,1,17,0,$2.95 
1599,1,33,268,$1.25 
1601,1,4,352,$11.25 
1601,1,20,980,$8.75 
1601,1,4,499,$11.25 
1602,1,6,789,$8.99 
1603,1,13,9,$9.25 
1603,1,6,9,$9.25 
1603,1,8,0,$4.45 
1604,1,4,830,$8.49 
1604,1,8,0,$3.99 
1605,1,4,67,$8.49 
1606,1,4,122,$8.75 
1606,1,20,291,$8.75 
1607,1,25,256,$11.75 
1608,1,8,0,$4.45 
1608,1,10,382,$8.75 
1610,1,8,0,$4.45 
1612,1,21,653,$8.99 
1612,1,8,0,$3.99 
1613,1,10,691,$8.75 
1613,1,19,0,$2.15 
1613,1,21,982,$11.75 
1614,1,6,764,$11.75 
1615,1,34,511,$9.39 
1617,1,8,0,$4.45 
1620,1,4,584,$8.75 
1620,1,8,0,$4.45 
1622,1,7,197,$9.25 
1622,1,0,0,$2.95 
1623,1,21,986,$8.99 
1625,1,4,987,$11.25 
1627,1,4,162,$11.25 
1627,1,16,0,$1.50 
1628,1,11,988,$8.19 
1628,1,6,896,$8.69 
1629,1,4,462,$8.49 
1630,1,11,53,$8.75 
1631,1,4,771,$8.49 
1632,1,4,510,$10.98 
1633,1,20,791,$11.25 
1633,1,24,213,$11.25 
1633,1,19,0,$2.15 
1635,1,23,306,$8.49 
1635,1,48,306,$8.49 
1636,1,16,0,$1.50 
1637,1,36,0,$2.39 
1638,1,6,423,$8.99 
1639,1,6,59,$11.75 
1639,1,8,0,$4.45 
1640,2,11,153,$17.50 
1641,1,6,122,$9.25 
1643,1,8,0,$4.45 
1643,1,6,40,$11.75 
1644,1,4,121,$8.75 
1645,1,33,145,$1.25 
1645,1,16,0,$1.50 
1646,1,4,777,$11.25 
1648,1,6,81,$9.25 
1648,1,11,795,$11.25 
1650,1,10,511,$8.75 
1650,1,8,0,$4.45 
1651,1,33,179,$1.25 
1652,1,4,129,$8.75 
1655,1,4,162,$11.25 
1655,1,23,28,$11.25 
1656,1,6,590,$11.75 
1657,1,18,356,$11.75 
1657,1,33,268,$1.25 
1658,1,21,990,$9.25 
1658,1,8,0,$4.45 
1659,1,11,162,$11.25 
1659,1,31,991,$11.75 
1660,1,33,145,$1.25 
1660,10,16,0,$15.00 
1660,1,24,485,$11.25 
1660,1,8,0,$4.45 
1662,1,33,13,$1.25 
1662,1,11,992,$8.75 
1662,1,10,366,$11.25 
1662,1,0,0,$2.95 
1663,1,33,13,$1.25 
1664,1,19,0,$2.15 
1664,1,15,819,$9.25 
1665,1,11,487,$8.75 
1667,1,16,0,$1.50 
1668,1,8,0,$4.45 
1669,1,11,394,$8.75 
1670,1,7,318,$9.25 
1670,1,33,13,$1.25 
1672,1,4,553,$11.25 
1673,1,19,0,$2.15 
1674,1,8,0,$4.45 
1675,1,4,136,$8.75 
1675,1,8,0,$4.45 
1677,1,28,996,$11.25 
1677,1,8,0,$4.45 
1679,1,19,0,$2.15 
1679,1,20,444,$8.75 
1680,1,21,410,$11.75 
1680,1,16,0,$1.50 
1681,1,11,998,$11.25 
1681,1,8,0,$4.45 
1682,1,19,0,$2.15 
1683,1,4,91,$8.75 
1684,1,11,675,$8.75 
1684,1,21,617,$11.75 
1685,1,11,999,$8.75 
1686,1,24,213,$11.25 
1687,1,4,238,$8.75 
1687,1,19,0,$2.15 
1688,1,21,396,$11.75 
1690,1,8,0,$4.45 
1691,1,4,1000,$8.50 
1691,1,4,1000,$8.50 
1691,2,8,0,$8.50 
1692,1,20,1001,$11.25 
1692,1,44,271,$11.89 
1692,1,33,97,$1.25 
1694,1,16,0,$1.50 
1695,1,6,982,$11.75 
1695,1,6,65,$9.25 
1696,1,8,0,$4.45 
1697,1,21,51,$9.25 
1698,1,4,129,$8.75 
1698,1,19,0,$2.15 
1699,1,11,51,$8.75 
1699,1,4,283,$11.25 
1704,1,8,0,$4.45 
1705,1,33,97,$1.25 
1705,1,8,0,$4.45 
1706,1,23,500,$11.25 
1706,1,33,145,$1.25 
1707,1,11,201,$8.75 
1707,1,11,116,$8.75 
1709,1,33,97,$1.25 
1709,1,33,13,$1.25 
1710,1,13,1005,$11.75 
1713,1,21,692,$9.25 
1714,1,11,140,$8.75 
1714,1,8,0,$4.45 
1715,1,33,145,$1.25 
1718,1,19,0,$2.15 
1719,2,6,1008,$18.50 
1719,1,10,72,$8.75 
1721,1,8,0,$4.45 
1722,1,0,0,$2.95 
1723,1,26,0,$2.95 
1727,1,6,292,$9.25 
1728,1,19,0,$2.15 
1730,1,11,100,$11.25 
1731,1,24,213,$11.25 
1732,1,4,482,$8.75 
1732,1,33,145,$1.25 
1733,1,4,283,$11.25 
1734,1,8,0,$4.45 
1735,1,33,145,$1.25 
1735,1,4,542,$11.25 
1735,1,9,256,$11.25 
1736,1,33,145,$1.25 
1738,1,20,1012,$8.75 
1738,2,7,197,$18.50 
1741,1,35,145,$6.49 
1742,1,4,1015,$11.25 
1742,1,35,97,$6.49 
1745,1,4,201,$8.75 
1746,1,11,122,$8.75 
1746,1,15,292,$9.25 
1746,1,8,0,$4.45 
1748,1,19,0,$2.15 
1748,1,6,499,$11.75 
1749,1,6,29,$11.75 
1749,1,33,145,$1.25 
1750,1,14,1017,$11.75 
1751,1,20,10,$11.25 
1751,1,45,181,$9.39 
1752,1,4,1019,$8.75 
1753,1,8,0,$4.45 
1754,1,4,1020,$11.25 
1755,1,4,1021,$8.75 
1755,1,17,0,$2.95 
1756,1,4,1022,$11.25 
1757,1,8,0,$4.45 
1758,1,8,0,$4.45 
1758,1,6,881,$9.25 
1759,1,4,43,$8.75 
1759,1,26,0,$2.95 
1759,1,33,97,$1.25 
1761,1,11,1023,$8.75 
1763,1,8,0,$4.45 
1763,1,33,145,$1.25 
1764,1,0,0,$2.95 
1764,1,19,0,$2.15 
1764,2,21,1026,$23.50 
1765,1,15,283,$11.75 
1766,1,8,0,$4.45 
1766,1,4,59,$11.25 
1770,1,18,93,$11.75 
1770,1,16,0,$1.50 
1772,1,6,982,$11.75 
1773,1,21,175,$11.75 
1774,1,40,1027,$9.25 
1775,1,9,1028,$8.75 
1775,1,11,210,$8.75 
1776,1,19,0,$2.15 
1776,1,11,393,$8.75 
1777,1,8,0,$4.45 
1777,1,21,317,$9.25 
1779,1,33,97,$1.25 
1779,1,26,0,$2.95 
1781,1,16,0,$1.50 
1781,1,21,751,$11.75 
1782,1,23,28,$11.25 
1782,1,19,0,$2.15 
1783,1,10,337,$8.75 
1785,1,33,97,$1.25 
1786,1,4,394,$8.75 
1786,1,14,785,$11.75 
1786,1,4,29,$11.25 
1786,1,4,42,$11.25 
1786,1,18,766,$11.75 
1786,1,14,359,$11.75 
1786,4,8,0,$17.80 
1787,1,11,382,$8.75 
1787,1,17,0,$2.95 
1788,1,19,0,$2.15 
1789,1,4,1029,$11.25 
1790,1,33,13,$1.25 
1791,1,19,0,$2.15 
1792,1,4,553,$11.25 
1792,1,16,0,$1.50 
1795,1,33,13,$1.25 
1796,1,21,1032,$11.75 
1797,1,23,259,$8.75 
1798,1,11,929,$11.25 
1798,1,35,97,$6.49 
1798,1,25,930,$11.75 
1799,1,19,0,$2.15 
1800,1,35,97,$6.49 
1801,1,11,176,$8.75 
1802,1,11,40,$11.25 
1803,1,8,0,$4.45 
1803,1,35,179,$6.49 
1804,1,4,153,$8.75 
1804,1,33,145,$1.25 
1805,1,4,1034,$11.25 
1806,1,16,0,$1.50 
1806,1,16,0,$1.50 
1807,1,6,43,$9.25 
1807,1,34,859,$9.39 
1808,1,8,0,$4.45 
1810,1,25,256,$11.75 
1811,1,11,289,$11.25 
1812,1,11,51,$8.75 
1813,2,20,30,$17.50 
1814,1,15,679,$9.25 
1815,1,33,13,$1.25 
1816,1,11,1038,$8.75 
1817,1,16,0,$1.50 
1817,1,16,0,$1.50 
1817,1,33,97,$1.25 
1818,1,34,303,$9.39 
1818,1,28,30,$8.75 
1820,1,4,553,$11.25 
1820,1,33,145,$1.25 
1821,1,14,946,$9.25 
1822,2,16,0,$3.00 
1824,1,4,59,$11.25 
1824,1,8,0,$4.45 
1826,1,8,0,$4.45 
1826,1,16,0,$1.50 
1827,1,4,26,$8.75 
1827,1,8,0,$4.45 
1827,1,13,247,$9.25 
1828,1,4,153,$8.75 
1828,1,33,145,$1.25 
1829,1,6,687,$11.75 
1829,1,33,13,$1.25 
1830,1,6,904,$11.75 
1831,1,15,132,$9.25 
1831,1,19,0,$2.15 
1831,1,16,0,$1.50 
1833,1,6,276,$11.75 
1833,1,6,904,$11.75 
1834,1,20,303,$8.75 
1834,1,20,30,$8.75 
