order_id,quantity,item_id,choice_description_id,item_price
1556,2,33,145,$2.50 
1556,1,11,201,$8.75 
1556,1,14,127,$9.25 
1559,8,5,0,$13.52 
1559,2,10,960,$16.98 
1559,2,43,653,$16.98 
1559,2,9,262,$16.98 
1560,1,4,132,$8.75 
1560,1,4,116,$8.75 
1562,1,5,0,$1.69 
1563,1,33,179,$1.25 
1563,1,7,197,$9.25 
1563,1,17,0,$2.95 
1564,1,11,961,$8.19 
1565,1,11,35,$8.49 
1565,1,29,0,$2.39 
1566,1,11,12,$8.49 
1566,1,0,0,$2.39 
1567,1,4,479,$10.98 
1569,1,23,962,$8.49 
1570,1,4,127,$8.75 
1571,1,4,661,$11.25 
1571,1,8,0,$4.45 
1572,1,8,0,$4.45 
1572,2,11,963,$17.50 
1574,1,4,153,$8.75 
1574,1,19,0,$2.15 
1575,1,21,965,$8.99 
1577,1,4,212,$8.75 
1577,1,4,966,$8.75 
1578,1,16,0,$1.09 
1578,1,12,75,$1.09 
1579,1,4,393,$8.75 
1580,1,31,364,$8.99 
1580,1,11,967,$8.49 
1583,1,11,42,$11.25 
1584,1,0,0,$2.95 
1585,1,8,0,$3.99 
1585,1,6,968,$8.99 
1586,1,6,108,$9.25 
1586,1,11,971,$8.75 
1586,1,8,0,$4.45 
1588,1,11,29,$11.25 
1589,1,11,475,$10.98 
1590,1,4,972,$8.75 
1592,1,21,335,$9.25 
1592,1,6,974,$9.25 
1592,1,20,971,$8.75 
1593,2,4,733,$16.98 
1595,1,19,0,$2.15 
1595,1,16,0,$1.50 
1596,1,32,975,$8.49 
1596,1,0,0,$2.39 
1597,1,33,268,$1.25 
1598,1,6,977,$8.69 
1598,1,11,979,$8.19 
1600,1,25,197,$9.25 
1600,1,17,0,$2.95 
1601,1,4,42,$11.25 
1602,1,16,0,$1.09 
1604,1,3,0,$2.39 
1604,1,12,97,$1.09 
1605,1,6,981,$8.99 
1607,1,4,742,$11.25 
1608,2,33,97,$2.50 
1609,1,23,306,$8.49 
1609,1,2,69,$3.39 
1610,1,11,513,$8.75 
1610,1,21,216,$9.25 
1610,1,33,179,$1.25 
1611,1,4,785,$11.25 
1611,1,19,0,$2.15 
1611,1,8,0,$4.45 
1611,2,33,145,$2.50 
1614,1,33,145,$1.25 
1615,1,20,511,$8.75 
1615,1,11,42,$11.25 
1615,1,7,983,$9.25 
1616,1,13,173,$9.25 
1616,1,26,0,$2.95 
1617,1,14,334,$9.25 
1618,1,33,97,$1.25 
1618,1,15,244,$9.25 
1618,1,4,955,$8.75 
1619,1,18,984,$11.75 
1619,1,16,0,$1.50 
1621,1,21,985,$8.99 
1621,1,12,13,$1.09 
1623,1,5,0,$1.69 
1624,1,18,828,$8.69 
1624,1,5,0,$1.69 
1625,1,8,0,$4.45 
1626,1,4,308,$8.75 
1626,1,11,132,$8.75 
1626,1,8,0,$4.45 
1627,1,20,51,$8.75 
1627,1,0,0,$2.95 
1629,1,16,0,$1.09 
1629,1,5,0,$1.69 
1630,1,0,0,$2.95 
1630,1,33,145,$1.25 
1631,1,8,0,$3.99 
1632,1,2,120,$3.39 
1634,2,21,53,$18.50 
1636,1,20,329,$11.25 
1637,1,4,605,$8.49 
1638,1,0,0,$2.39 
1641,1,31,370,$9.25 
1642,1,4,71,$8.75 
1642,1,8,0,$4.45 
1642,3,33,97,$3.75 
1643,1,4,116,$8.75 
1643,1,0,0,$2.95 
1644,1,33,179,$1.25 
1644,1,8,0,$4.45 
1645,1,6,135,$9.25 
1646,1,28,92,$11.25 
1647,1,4,213,$11.25 
1647,1,4,213,$11.25 
1648,1,8,0,$4.45 
1648,1,9,749,$8.75 
1649,1,6,181,$9.25 
1649,1,10,71,$8.75 
1651,1,4,128,$8.75 
1651,1,19,0,$2.15 
1652,1,11,128,$8.75 
1652,2,19,0,$4.30 
1653,1,4,91,$8.75 
1653,1,33,13,$1.25 
1653,1,17,0,$2.95 
1654,1,7,291,$9.25 
1654,1,26,0,$2.95 
1655,1,8,0,$4.45 
1655,1,18,122,$9.25 
1655,1,31,681,$9.25 
1655,3,16,0,$4.50 
1656,1,33,179,$1.25 
1657,1,14,989,$11.75 
1657,1,33,145,$1.25 
1660,2,11,394,$17.50 
1660,1,19,0,$2.15 
1660,1,4,64,$11.25 
1660,1,8,0,$4.45 
1660,1,26,0,$2.95 
1661,1,4,892,$11.25 
1661,1,19,0,$2.15 
1662,1,16,0,$1.50 
1663,1,11,42,$11.25 
1664,1,4,162,$11.25 
1664,1,35,97,$6.49 
1665,1,33,97,$1.25 
1665,1,19,0,$2.15 
1666,1,4,775,$8.75 
1666,1,35,145,$6.49 
1667,1,11,993,$11.25 
1668,1,24,51,$8.75 
1669,1,8,0,$4.45 
1670,1,22,49,$9.25 
1670,1,33,145,$1.25 
1671,1,4,72,$8.75 
1671,3,16,0,$4.50 
1672,1,33,145,$1.25 
1673,1,16,0,$1.50 
1673,1,21,212,$9.25 
1673,1,4,994,$11.25 
1673,1,8,0,$4.45 
1674,1,4,583,$11.25 
1676,1,6,995,$9.25 
1676,1,8,0,$4.45 
1676,1,33,145,$1.25 
1678,1,4,72,$8.75 
1678,1,8,0,$4.45 
1679,1,20,527,$8.75 
1679,1,8,0,$4.45 
1679,1,4,997,$8.75 
1682,1,4,393,$8.75 
1682,1,16,0,$1.50 
1683,1,8,0,$4.45 
1685,1,4,692,$8.75 
1686,1,20,791,$11.25 
1687,1,16,0,$1.50 
1688,1,19,0,$2.15 
1689,1,7,197,$9.25 
1689,1,0,0,$2.95 
1690,2,21,43,$18.50 
1690,1,33,145,$1.25 
1693,1,34,155,$9.39 
1693,1,8,0,$4.45 
1694,1,4,72,$8.75 
1694,1,19,0,$2.15 
1695,1,10,691,$8.75 
1696,1,14,135,$9.25 
1696,1,33,145,$1.25 
1696,1,11,40,$11.25 
1697,1,17,0,$2.95 
1698,1,11,210,$8.75 
1699,1,4,523,$11.25 
1700,1,28,485,$11.25 
1700,1,6,283,$11.75 
1701,1,11,283,$11.25 
1701,1,19,0,$2.15 
1701,1,24,162,$11.25 
1701,1,19,0,$2.15 
1702,1,21,1002,$8.99 
1702,1,6,1002,$8.99 
1703,1,11,201,$8.75 
1703,1,6,142,$9.25 
1703,1,22,1003,$9.25 
1703,1,11,42,$11.25 
1704,1,4,1004,$8.75 
1705,1,11,318,$8.75 
1708,1,24,704,$11.25 
1708,1,4,51,$8.75 
1709,1,33,268,$1.25 
1709,1,7,197,$9.25 
1710,1,19,0,$2.15 
1711,1,10,116,$8.75 
1711,1,8,0,$4.45 
1712,1,4,696,$8.75 
1712,1,8,0,$4.45 
1713,1,4,353,$11.25 
1714,1,7,1006,$9.25 
1715,1,6,29,$11.75 
1715,1,8,0,$4.45 
1716,1,8,0,$4.45 
1716,1,21,175,$11.75 
1717,1,21,121,$9.25 
1717,1,4,1007,$11.25 
1717,1,19,0,$2.15 
1718,2,21,532,$23.50 
1718,1,21,749,$9.25 
1719,2,26,0,$5.90 
1720,1,34,226,$11.89 
1720,1,8,0,$4.45 
1721,1,24,309,$8.75 
1722,1,6,181,$9.25 
1723,1,23,1009,$11.25 
1724,1,11,615,$11.25 
1724,1,9,1010,$11.25 
1725,1,4,899,$11.25 
1725,1,0,0,$2.95 
1726,1,6,133,$11.75 
1726,1,31,51,$9.25 
1727,1,17,0,$2.95 
1728,1,4,1011,$11.25 
1729,1,6,135,$9.25 
1729,2,8,0,$8.90 
1730,1,20,173,$8.75 
1731,1,20,791,$11.25 
1732,1,19,0,$2.15 
1733,1,33,13,$1.25 
1734,1,4,212,$8.75 
1736,1,13,133,$11.75 
1737,1,20,329,$11.25 
1737,1,11,667,$11.25 
1737,1,4,667,$11.25 
1738,1,11,1013,$8.75 
1739,1,13,608,$11.75 
1739,1,33,145,$1.25 
1740,1,8,0,$4.45 
1740,1,13,153,$9.25 
1741,1,8,0,$4.45 
1741,1,11,1014,$8.75 
1742,1,21,115,$11.75 
1743,1,11,132,$8.75 
1743,1,21,273,$9.25 
1744,1,4,359,$11.25 
1744,1,19,0,$2.15 
1745,1,8,0,$4.45 
1745,1,9,213,$11.25 
1745,1,8,0,$4.45 
1746,1,33,179,$1.25 
1746,1,33,13,$1.25 
1747,1,4,1016,$8.75 
1747,1,11,415,$11.25 
1748,1,18,64,$11.75 
1749,1,8,0,$4.45 
1750,1,21,785,$11.75 
1751,2,19,0,$4.30 
1752,1,34,1018,$9.39 
1753,1,33,145,$1.25 
1753,1,6,238,$9.25 
1754,1,33,13,$1.25 
1755,1,33,145,$1.25 
1756,1,8,0,$4.45 
1757,1,11,53,$8.75 
1757,1,16,0,$1.50 
1760,1,4,766,$11.25 
1760,1,26,0,$2.95 
1761,1,4,129,$8.75 
1761,1,11,128,$8.75 
1761,1,11,210,$8.75 
1761,2,19,0,$4.30 
1762,1,6,1024,$9.25 
1762,1,34,531,$9.39 
1763,1,14,135,$9.25 
1764,2,4,1025,$22.50 
1764,1,8,0,$4.45 
1765,1,19,0,$2.15 
1765,1,33,145,$1.25 
1766,1,6,135,$9.25 
1766,1,6,993,$11.75 
1767,2,4,584,$17.50 
1768,1,4,51,$8.75 
1768,1,14,42,$11.75 
1768,1,10,753,$11.25 
1769,1,20,51,$8.75 
1769,1,8,0,$4.45 
1771,1,4,823,$8.75 
1771,1,4,109,$8.75 
1772,1,6,65,$9.25 
1772,1,11,904,$11.25 
1773,1,8,0,$4.45 
1774,1,8,0,$4.45 
1775,1,24,815,$11.25 
1776,1,16,0,$1.50 
1778,1,11,173,$8.75 
1778,1,16,0,$1.50 
1778,1,33,179,$1.25 
1778,1,33,179,$1.25 
1779,1,4,43,$8.75 
1780,1,20,791,$11.25 
1780,1,24,213,$11.25 
1783,1,6,552,$9.25 
1784,1,15,536,$11.75 
1784,1,17,0,$2.95 
1785,1,16,0,$1.50 
1785,1,11,393,$8.75 
1785,1,16,0,$1.50 
1786,1,4,162,$11.25 
1786,1,4,275,$8.75 
1786,4,33,145,$5.00 
1786,4,33,13,$5.00 
1787,1,33,179,$1.25 
1788,1,4,1026,$11.25 
1788,1,33,13,$1.25 
1789,2,33,145,$2.50 
1789,1,15,9,$9.25 
1790,1,10,871,$11.25 
1790,1,0,0,$2.95 
1791,1,15,508,$11.75 
1793,1,6,1030,$8.99 
1793,1,19,0,$1.99 
1793,1,18,1031,$11.49 
1794,1,4,533,$8.75 
1794,1,8,0,$4.45 
1794,1,33,97,$1.25 
1795,1,10,116,$8.75 
1795,1,8,0,$4.45 
1796,1,16,0,$1.50 
1797,1,20,267,$8.75 
1799,1,11,487,$8.75 
1799,1,33,13,$1.25 
1800,1,11,277,$8.75 
1800,1,8,0,$4.45 
1801,1,8,0,$4.45 
1802,1,4,122,$8.75 
1803,1,6,1033,$9.25 
1804,1,8,0,$4.45 
1805,1,28,250,$8.75 
1806,1,11,393,$8.75 
1806,1,33,97,$1.25 
1808,1,7,1035,$9.25 
1809,1,10,511,$8.75 
1809,1,8,0,$4.45 
1809,1,33,13,$1.25 
1810,1,4,1036,$11.25 
1811,1,4,71,$8.75 
1811,1,31,310,$9.25 
1812,1,11,1037,$11.25 
1812,2,33,145,$2.50 
1814,1,8,0,$4.45 
1815,1,4,191,$11.25 
1816,1,8,0,$4.45 
1817,1,11,393,$8.75 
1819,1,4,141,$8.75 
1819,1,8,0,$4.45 
1821,1,8,0,$4.45 
1822,1,20,341,$11.25 
1822,1,4,775,$8.75 
1823,1,4,269,$8.75 
1823,1,19,0,$2.15 
1823,1,33,97,$1.25 
1824,1,4,162,$11.25 
1825,1,4,276,$11.25 
1825,1,4,188,$11.25 
1825,1,4,77,$8.75 
1825,1,13,1039,$11.75 
1825,1,15,1040,$11.75 
1825,1,18,1041,$11.75 
1826,1,4,1042,$8.75 
1826,1,33,268,$1.25 
1827,1,33,97,$1.25 
1827,1,13,247,$9.25 
1828,1,8,0,$4.45 
1829,1,23,92,$11.25 
1830,1,23,1043,$11.25 
1832,1,10,116,$8.75 
1832,1,8,0,$4.45 
1834,1,20,515,$11.25 
